,particle,turning_point,v_e (px/frame),v_g (px/frame),v_e (m/s),v_g (m/s),radius,charge,plate err,voltage err,v_e prop,v_g prop,v_e err,v_g err,ep,charge err,quantization
158,9711.0,254,0.2724984202173913,-0.21822119238582677,3.76337507164382e-05,3.0137723179240555e-05,5.417291939456583e-07,8.818261989153333e-20,9.980376073955142e-24,9.79806887683704e-24,5.355354351594272e-23,1.4933954874696936e-21,1.0466035663115466e-06,8.381372560382576e-07,0.023759564050951518,1.4934609777477069e-21,0.5503926236368417
159,9712.0,256,0.7812669478333334,-0.14729632917578125,0.00010789789362557088,2.0342552185166728e-05,4.450714537242832e-07,1.313310072785269e-19,1.4863845556224911e-23,1.4592334142058546e-23,1.182387760985221e-22,1.5426109320971439e-21,1.9851502701337104e-06,3.742707258561571e-07,0.011384605100571994,1.542751554186886e-21,0.8197036757334732
160,9733.0,249,0.7535008450440001,-0.18355219472289155,0.00010406321968541685,2.5349715914483526e-05,4.968365862407289e-07,1.5167859879870638e-19,1.7166755311235604e-23,1.6853177644300714e-23,1.6607582547749139e-22,2.2403979038270046e-21,2.49646335593339e-06,6.081364487389403e-07,0.01914736322075612,2.2405270573142076e-21,0.9467033531671623
161,9752.0,252,0.851368116987013,-0.31966976358964144,0.00011757930727470611,4.4148410786814176e-05,6.556688602573873e-07,2.638354086879386e-19,2.9860494092488373e-23,2.9315045409770964e-23,1.9875300459873944e-22,2.6729753200875925e-21,2.0401905955624636e-06,7.660461231145812e-07,0.009601354321972165,2.673302841578595e-21,1.6467311016010677
162,9825.0,249,0.8017242800000001,-0.19021325704417671,0.00011072318023996486,2.6269650638163466e-05,5.057712855934488e-07,1.6407574525422098e-19,1.8569845671015388e-23,1.8230638361580112e-23,5.620723781072682e-22,7.310515823971079e-21,8.060290668887953e-06,1.9123459013265298e-06,0.07134758787545244,7.310562140346996e-21,1.0240802554598551
163,10013.0,253,0.524319944382716,-0.25531915140711464,7.24118916609284e-05,3.526118532915684e-05,5.85970124737302e-07,1.538665029660314e-19,1.7414379008859197e-23,1.7096278107336828e-23,1.136748796046491e-22,2.0676418533904243e-21,1.6124619896525486e-06,7.851931464461142e-07,0.016940120085230416,2.0677858634813173e-21,0.9603591769156652
164,10024.0,255,0.8261591857142857,-0.16940086659215686,0.00011409779485129907,2.3395328234900938e-05,4.773001733315957e-07,1.5345361101567549e-19,1.736764851993145e-23,1.7050401223963947e-23,2.2508700370371935e-22,2.8518511375052116e-21,3.405838055260501e-06,6.983544188700758e-07,0.02611780851064841,2.851954989456667e-21,0.957782108054313
165,10032.0,252,0.5175178641457491,-0.2442335543174603,7.147248147357021e-05,3.373019444457813e-05,5.731079634667603e-07,1.464205935127751e-19,1.6571662194054622e-23,1.6268954834752794e-23,1.0268472680248132e-22,1.868479787371304e-21,1.5058701934334588e-06,7.106692448000129e-07,0.015330362720574304,1.868624096680336e-21,0.9138854653795263
166,10061.0,252,0.5462953877982832,-0.21236215560800004,7.544683901484288e-05,2.9328553242184525e-05,5.344072492939748e-07,1.3411999271246404e-19,1.5179498726086655e-23,1.4902221412496007e-23,1.476382397407657e-22,2.5196470708837136e-21,2.3172959077909364e-06,9.008056175312029e-07,0.027101199282982883,2.5197368622928624e-21,0.8371111536713904
167,10125.0,252,1.1293105323216783,-0.27251357432539686,0.00015596490805684947,3.7635843594343904e-05,6.053796922546658e-07,2.8754706960837367e-19,3.2544144154316136e-23,3.194967440093042e-23,2.6117461761220817e-22,2.8144707096566378e-21,2.6276479771319427e-06,6.340769184583815e-07,0.008657488406081295,2.814840187031619e-21,1.7947276487759884
168,10222.0,253,1.734144285742616,-0.7476833623280633,0.0002394962646165397,0.00010325978862642542,1.002749921344029e-06,9.07921441445266e-19,1.0275718097712366e-22,1.0088016016058513e-22,1.1519394875756208e-21,1.1007561566393887e-20,5.3113037393945585e-06,2.289990210656293e-06,0.01682040311295881,1.1008503417036678e-20,5.666799929825877
169,10412.0,253,0.5597612249666666,-0.23267032101581028,7.730655606853735e-05,3.213323898625603e-05,5.59376571495593e-07,1.479742937373901e-19,1.6747507644857962e-23,1.6441588193043348e-23,9.796235430667871e-23,1.670918176915674e-21,1.438967511431983e-06,5.981211593142032e-07,0.011729470831710689,1.6710829897948886e-21,0.9235828994546631
170,10562.0,250,0.46681294966244724,-0.19450011623673472,6.446981294345331e-05,2.6861692933603173e-05,5.114388452266804e-07,1.1087441064821364e-19,1.254859876706332e-23,1.231937896091263e-23,1.095091923693288e-22,2.052062182795458e-21,1.928080256185571e-06,8.033449676428602e-07,0.026182419377337226,2.0521375286486674e-21,0.6920236419140232
171,10723.0,249,0.774831115107143,-0.1493405266385542,0.00010700906452969237,2.0624868749306073e-05,4.4814919173925195e-07,1.318284109511181e-19,1.4920140954560015e-23,1.4647601216790904e-23,6.694550695938302e-22,8.778241076593074e-21,1.119290946997191e-05,2.1573152681563707e-06,0.10359440590691645,8.778265976923543e-21,0.8228082252773722
172,10733.0,253,0.43644191622040823,-0.2855825495256917,6.0275381648598576e-05,3.9440751506891935e-05,6.197258494732535e-07,1.5225486727856993e-19,1.7231976509649522e-23,1.6917207475396665e-23,7.1987207469427055e-22,1.5273382377367858e-20,1.0091766549773686e-05,6.603473024453963e-06,0.16680267188220751,1.527340146719827e-20,0.9503001381225361
173,10923.0,251,1.9155417249045643,-0.5225954927729083,0.0002645483951961406,7.217373401599859e-05,8.383330890260605e-07,7.291250370606272e-19,8.252127328210873e-23,8.101389300673637e-23,1.454656645682555e-21,1.1937313901225146e-20,8.012642926800215e-06,2.185998365007235e-06,0.02661711379345532,1.1937874022948446e-20,4.55084054659209
174,11113.0,252,0.671709812893004,-0.17771228315873017,9.276736221822438e-05,2.454318729007403e-05,4.888690030297631e-07,1.3481415192025793e-19,1.5258062619487685e-23,1.4979350213361997e-23,1.0816661189614914e-22,1.566254482000714e-21,1.7393111147848418e-06,4.6016440939058623e-07,0.011943154828772819,1.5664004251132722e-21,0.8414437546767733
175,11223.0,243,0.878295351222222,-0.11835810415226336,0.00012129812817606238,1.6346000770877972e-05,3.9896314456565426e-07,1.22972236603981e-19,1.3917812483602116e-23,1.3663581844886784e-23,1.629919313831356e-22,2.0145322718008555e-21,2.933491241586226e-06,3.95314015289109e-07,0.019390211488906715,2.0146266833089142e-21,0.7675323325867075
176,11313.0,248,0.6973982989003984,-0.1721903261653226,9.631510417545756e-05,2.3780570197501502e-05,4.812138878190511e-07,1.3538173613755237e-19,1.53223009461467e-23,1.5042415126394714e-23,5.432429736856408e-22,7.655908542007382e-21,8.758503236756558e-06,2.1625081842543103e-06,0.089780010451066,7.655938652493286e-21,0.8449863367283817
177,11523.0,251,1.1507590979068325,-0.3108163638884462,0.00015892709025890742,4.2925700441991016e-05,6.465255851005882e-07,3.2392444785803573e-19,3.666128102281376e-23,3.5991605317559536e-23,9.176719564920523e-22,9.93122891612147e-21,8.482913998543139e-06,2.291208028684249e-06,0.051382092673121126,9.931361801363739e-21,2.021777385793199
178,11851.0,254,0.344183948528,-0.31623108915447157,4.753397435907583e-05,4.367350815660834e-05,6.521328238812848e-07,1.4785340739903462e-19,1.673382591119576e-23,1.6428156377670516e-23,1.5521981620382836e-22,3.9724236976705946e-21,2.1703167448640833e-06,1.9940547226964097e-06,0.04331028471641411,3.972492912399784e-21,0.9228283862749554
179,12112.0,254,1.0534370854439654,-0.29213998886614173,0.00014548630644325183,4.034637524327832e-05,6.268004252245538e-07,2.8756228374668307e-19,3.2545866067570196e-23,3.195136486074257e-23,6.261269632957563e-22,7.13785254527674e-21,6.227915540606084e-06,1.7271303638652004e-06,0.04029386758872219,7.13799825449882e-21,1.7948226079585439
180,12432.0,252,0.5698969314581498,-0.230162315484127,7.87063610697229e-05,3.17868676021595e-05,5.563535803385263e-07,1.4843396819704712e-19,1.6799532907711483e-23,1.6492663133005238e-23,3.692627513637527e-22,6.207265497874978e-21,5.4239191987057566e-06,2.190539609642734e-06,0.06738069223503854,6.207310141547e-21,0.9264519617730732
181,12661.0,252,0.525907431171875,-0.24790434648582993,7.263113360017041e-05,3.423715399790717e-05,5.773987626663556e-07,1.500652334628215e-19,1.698415705302305e-23,1.6673914829202397e-23,4.0994115150937513e-22,7.396722924402856e-21,5.919760091774994e-06,2.7904801680293483e-06,0.0802127282869587,7.396761217006621e-21,0.9366335187576761
182,13724.0,252,0.7220851964807692,-0.15488915138683124,9.972452045302987e-05,2.1391168827042782e-05,4.563985735742108e-07,1.2794356519848896e-19,1.4480459964720556e-23,1.4215951688721e-23,1.7709697115100627e-22,2.4249049863637495e-21,2.9905955900863102e-06,6.414905268065619e-07,0.026275878107025898,2.4249898906789245e-21,0.7985609251989212
183,14023.0,250,1.7471201999655175,-0.4335677598455285,0.00024128832022109325,5.9878442523424946e-05,7.63593580258888e-07,5.861755542466488e-19,6.634246616778447e-23,6.513061713851655e-23,1.788911251328702e-21,1.5196818635354047e-20,1.1422376035553956e-05,2.834592599837218e-06,0.045078814836035465,1.5197103011954286e-20,3.65862005019165
184,14522.0,252,1.30570047825,-0.22024413217959182,0.00018032547223427366,3.0417103925199308e-05,5.442343527812725e-07,2.7573570339983837e-19,3.1207351520423135e-23,3.0637300377759827e-23,4.849655104606743e-22,4.699556503686173e-21,5.16935342980321e-06,8.719608968838982e-07,0.024756669919690805,4.699759980499255e-21,1.7210068992195848
185,15012.0,255,0.7783691478200001,-0.23274228345599998,0.00010749768916478583,3.214317745317589e-05,5.594630694013732e-07,1.8884425808227082e-19,2.1373108639620544e-23,2.0982695342474543e-23,3.1756608411468495e-22,4.310755786150135e-21,4.095031042278978e-06,1.224466409379855e-06,0.035245855814748164,4.310859836633942e-21,1.1786731534229833
186,15733.0,253,0.4769255041988304,-0.22996242375107295,6.586642051360002e-05,3.175926129293381e-05,5.561119364410762e-07,1.3107989132257964e-19,1.4835424630632014e-23,1.4564432369175522e-23,3.5150511082848686e-22,6.6961440233158994e-21,5.5194372874370625e-06,2.661344728236463e-06,0.08254161467973001,6.6961762964772254e-21,0.8181363332117736
187,16562.0,253,0.345695479408,-0.3288959104247788,4.774272630814305e-05,4.542259986207492e-05,6.650633489786166e-07,1.5453350282565852e-19,1.748986904814973e-23,1.7170389202850953e-23,5.896995973361871e-23,1.5164522140934521e-21,7.99916329403249e-07,7.610432449775346e-07,0.008475164232293924,1.5166502679964263e-21,0.9645222626025853
188,17123.0,242,0.8738763279390243,-0.17621303792070483,0.00012068783318603151,2.4336132065659734e-05,4.86802497292951e-07,1.6580393605461348e-19,1.8765439702318638e-23,1.8422659561623726e-23,1.4380165317543946e-21,1.7638474604738105e-20,2.076013168725647e-05,4.186182592762264e-06,0.17140684890747263,1.7638494207786096e-20,1.0348667740498343
189,18242.0,244,0.0069184168787878786,-0.003073279986175112,9.554770114299712e-07,4.2443935193922733e-07,6.428872934732242e-08,7.575073225333687e-23,8.573353759456325e-27,8.416748028148545e-27,2.589392361868199e-26,2.7875625962306588e-24,3.2035615295703916e-08,1.4230772307889831e-08,0.030253283133748376,2.7875884868370123e-24,0.0004727988839366411
190,18422.0,253,0.915374722,-0.2538067199188034,0.00012641902317229775,3.505230900040092e-05,5.842319942113433e-07,2.2993249661370074e-19,2.602341357799103e-23,2.554805517930009e-23,1.1189434835141755e-21,1.3768818280040634e-20,1.2819467706458009e-05,3.554464605022306e-06,0.10036929809179188,1.3768866574629838e-20,1.435125767710772
191,18432.0,246,0.6804727939659091,-0.18396920571491224,9.397758518013178e-05,2.5407307762932414e-05,4.974006458947101e-07,1.4011839719845867e-19,1.5858389109334092e-23,1.5568710799828744e-23,2.743002086617346e-22,3.95312560950957e-21,4.298476342518736e-06,1.1621144673671262e-06,0.04339583265892145,3.9531880751896336e-21,0.8745502497964827
192,19042.0,250,1.1175110571447369,-0.08112085199545455,0.00015433532610536677,1.1203301360303353e-05,3.3029350213142354e-07,1.1610980745495475e-19,1.3141133090628784e-23,1.2901089717217199e-23,7.928214484527799e-22,9.570855746466323e-21,1.564090604569844e-05,1.135383508105711e-06,0.10030774623808325,9.570873463125622e-21,0.7247004186732817
193,21642.0,248,1.0008435939471365,-0.10651288484834122,0.0001382228135146699,1.4710101266911247e-05,3.784729558223001e-07,1.2781208710274409e-19,1.4465579471913298e-23,1.4201343011416013e-23,2.1144530710982473e-22,2.494403295694873e-21,3.795522916537066e-06,4.039313413137617e-07,0.02334800051917599,2.494485664963066e-21,0.797740303469188
194,22011.0,253,0.6908581570115607,-0.11765224261883407,9.541186932624888e-05,1.62485168406291e-05,3.9777170159383365e-07,9.938291130905961e-20,1.1248008183573796e-23,1.1042545701006626e-23,9.795061759150545e-23,1.3721208997770086e-21,1.9714029566541297e-06,3.35727350979048e-07,0.01476573901757889,1.3722114338207957e-21,0.6202993443304664
195,23322.0,252,1.2182475743684211,-0.10151204746976744,0.00016824767456674096,1.4019454080301682e-05,3.694813927086729e-07,1.4773233602763457e-19,1.6720123235772322e-23,1.641470400307051e-23,5.298773270245658e-22,5.8286162029401545e-21,8.900731105630476e-06,7.416648779118781e-07,0.05088995378275601,5.828663298407709e-21,0.922072718209818
196,24212.0,253,2.308390867181818,-0.34216167010185183,0.0003188033397856695,4.7254684952156786e-05,6.78343170258112e-07,6.213411429607565e-19,7.032245452218495e-23,6.903790477341741e-23,8.827312559758104e-22,6.1000240398205165e-21,5.700996950686637e-06,8.450313443987745e-07,0.010530476067585743,6.100820007695174e-21,3.8781063918074783
197,25044.0,250,0.5401634903290599,-0.445041951475,7.459998529513539e-05,6.146310076515596e-05,7.736316946100169e-07,2.6882363344486065e-19,3.042505385581511e-23,2.9869292604984525e-23,2.3156709257684453e-22,4.644979485879669e-21,2.2292265798431494e-06,1.8366649452167942e-06,0.026154643113262148,4.64517516169044e-21,1.677865151764576
198,25422.0,255,0.7691759307647059,-0.23624049544549763,0.00010622804789983816,3.2626302595189495e-05,5.63651867975241e-07,1.8946100352101553e-19,2.1442910959262895e-23,2.105122261344618e-23,1.4666397935798701e-21,2.01142343476495e-20,1.8835706233783444e-05,5.785095964080611e-06,0.17672384077366773,2.011425679324411e-20,1.1825225756851512
199,25623.0,248,0.7356261829090909,-0.32290298828019326,0.00010159461609355354,4.459493951133811e-05,6.589763224518997e-07,2.3989434271800723e-19,2.7150880312752786e-23,2.665492696866748e-23,2.5732045070749843e-22,3.851939702405814e-21,2.7750070141460013e-06,1.2180888584235938e-06,0.023177357977939284,3.852127610347774e-21,1.4973027207244138
200,25851.0,246,0.989513192625,-0.12065166120879119,0.00013665801362139232,1.6662755467842588e-05,4.028101739654586e-07,1.3864256135021417e-19,1.5691356231347226e-23,1.540472903891269e-23,2.034951039503869e-22,2.3681561714619298e-21,3.4310654178496997e-06,4.1835090776448407e-07,0.020529644391288914,2.3682582580390947e-21,0.8653388069342528
201,25925.0,251,0.8580924044193549,-0.1330546864641148,0.00011850797378503872,1.8375691492264893e-05,4.230082778746333e-07,1.3160214253508888e-19,1.489453223610271e-23,1.4622460281676547e-23,2.459421117077208e-22,3.050384105412656e-21,4.192660882253554e-06,6.501085154297431e-07,0.032291820120510024,3.050455515818808e-21,0.8213959689019362
202,26562.0,250,1.476565842979167,-0.478612376015873,0.00020392305689975857,6.609938815210054e-05,8.022795836789879e-07,5.561482726263256e-19,6.294402366950075e-23,6.179425251403619e-23,6.144826603467287e-22,5.997428733738217e-21,3.9676121646364e-06,1.2860573026630015e-06,0.013025349562476623,5.9980773499537556e-21,3.4712044990091115
203,26913.0,251,0.7338501228695652,-0.2028858827375566,0.00010134933099894046,2.801982018368566e-05,5.223477071151564e-07,1.6110956251305641e-19,1.823413757686588e-23,1.790106250145072e-23,1.4930099201699303e-22,2.070660252204483e-21,2.140031349025529e-06,5.916496240885146e-07,0.015393749681162834,2.0708179089121732e-21,1.005566798918147
204,27132.0,250,1.8060458817727272,-0.20746479738190954,0.00024942632857416757,2.865219717926587e-05,5.282092305984816e-07,3.5099609650129125e-19,3.972520943335544e-23,3.8999566277921264e-23,1.59091391332937e-21,1.2899438748859205e-20,1.511831368771786e-05,1.7366767464954331e-06,0.05886393995952163,1.289955887207019e-20,2.1907453268825376
205,27711.0,252,0.8973138596666668,-0.11631508875247527,0.00012392470415850557,1.606384745709314e-05,3.955048435351903e-07,1.2370151425513808e-19,1.4000351029517748e-23,1.3744612695015344e-23,1.3198525874600765e-22,1.6171228714742504e-21,2.374902161664587e-06,3.078487563037063e-07,0.01258448502616061,1.617241882234136e-21,0.7720841256755697
206,28232.0,250,0.7545507394153845,-0.14924960122564102,0.0001042082167207015,2.061231137623714e-05,4.480127439998106e-07,1.2887404015070174e-19,1.4585769718069927e-23,1.4319337794522417e-23,1.3868173889348176e-22,1.847031416022589e-21,2.346640468725052e-06,4.6416382077701327e-07,0.017268537127560914,1.8471445097467474e-21,0.8043684930712149
207,28311.0,253,1.7443431132666665,-0.1174758122686567,0.00024090478703048203,1.6224150696370017e-05,3.9747334208639463e-07,2.2864029050466525e-19,2.587716363725328e-23,2.5404476722740594e-23,5.161275050387533e-22,4.782982913250442e-21,6.76195286407195e-06,4.553954432402906e-07,0.024061908997655014,4.7831203793633664e-21,1.4270604515350176
208,29233.0,247,0.88385140524,-0.11014885440677964,0.00012206545428278004,1.5212251598152308e-05,3.8487860569259667e-07,1.1719906081091997e-19,1.326441314451834e-23,1.302211786788e-23,1.1827801612404054e-21,1.4691380682306772e-20,2.2081226379810894e-05,2.75184468250349e-06,0.1803183007255053,1.469139244158519e-20,0.7314990033958989
209,29413.0,251,0.5589394503030303,-0.22221092838317755,7.719306380384203e-05,3.068873088720787e-05,5.466589780731016e-07,1.4190712471231138e-19,1.6060834594669404e-23,1.5767458301367933e-23,8.700748122325628e-23,1.473191611553563e-21,1.316071121931382e-06,5.232147876914261e-07,0.009043165901557777,1.4733635286313241e-21,0.8857146088338049
210,29414.0,247,0.617258504235294,-0.1770598664285714,8.524729302085696e-05,2.4453084424279648e-05,4.879708108002082e-07,1.2578615016637676e-19,1.423628698148907e-23,1.3976238907375197e-23,9.844238710390693e-23,1.5055994034868381e-21,1.6431549503901392e-06,4.713370395730038e-07,0.012753008182893058,1.5057315733227281e-21,0.7850953996649968
211,30051.0,249,2.282980294809524,-0.2873106979464286,0.00031529397945448656,3.9679419704730054e-05,6.215980978447257e-07,5.439323121680414e-19,6.156143966793437e-23,6.043692357422684e-23,1.7520463192453117e-21,1.2214874853748796e-20,1.25166227839588e-05,1.5752039718290306e-06,0.036973767644069726,1.2215179496238678e-20,3.3949584707651206
212,30425.0,249,0.789660194,-0.15699462989473684,0.00010905705386468726,2.1681948690067765e-05,4.594901192807609e-07,1.3926241075348626e-19,1.5761509853018723e-23,1.547360119483181e-23,5.962101443486739e-22,7.740286735214916e-21,9.608862546418667e-06,1.910365788533589e-06,0.08691507375200638,7.740318249327398e-21,0.8692076026192335
213,30741.0,248,1.6040127908596493,-0.3105129050459184,0.00022152428432074182,4.288379086165922e-05,6.462098973837708e-07,4.24067647899141e-19,4.7995337539720573e-23,4.711862754434901e-23,5.884013922488453e-22,5.0944258664258296e-21,4.7197168731482795e-06,9.136666525521142e-07,0.01565368587250121,5.094869834058156e-21,2.646822079155786
214,30952.0,252,0.4232137216103896,-0.27693802893650793,5.8448484531232465e-05,3.824688868501971e-05,6.102742935668764e-07,1.4499031565486287e-19,1.6409785500781355e-23,1.6110035072762548e-23,1.3756204541519262e-22,2.9636326744993944e-21,1.989002653731637e-06,1.3015420964564501e-06,0.03080826654675439,2.963721890402448e-21,0.9049583731280794
215,31013.0,247,0.8267715482068967,-0.11778695804830917,0.00011418236597423121,1.626712189120693e-05,3.9799936684609297e-07,1.1618984567479567e-19,1.3150191695774387e-23,1.2909982852755077e-23,1.1609814024437036e-21,1.4798059501064788e-20,2.1536357756338543e-05,3.0682019392912456e-06,0.18805912060888372,1.4798070975375564e-20,0.7251999779499697
216,31032.0,257,0.5158800181111111,-0.251609658015625,7.124628460486801e-05,3.4748880892792676e-05,5.816978142979615e-07,1.501578258012197e-19,1.6994636514394433e-23,1.6684202866802195e-23,2.9161917969990574e-22,5.3500001113835005e-21,4.2003108904749125e-06,2.048613533397362e-06,0.05715572324203008,5.350053118624059e-21,0.9372114346794567
217,31851.0,258,0.2828794881428571,-0.10960706622941174,3.9067441679364595e-05,1.5137427233328797e-05,3.8393088941074064e-07,4.613227308919553e-20,5.221181170880337e-24,5.125808121021727e-24,6.927334566152926e-23,1.657579779964677e-21,2.1139031889133848e-06,8.19072207571246e-07,0.05214306951608135,1.6575959283219358e-21,0.2879350018305755
218,32122.0,257,0.68859806078,-0.18569262490000002,9.509973578027874e-05,2.564532282349599e-05,4.997250336483799e-07,1.4252005518971874e-19,1.6130205142734757e-23,1.583556168774653e-23,6.595712150482657e-22,9.441843449611629e-21,1.0228524478254364e-05,2.7583022192503427e-06,0.10658024828843275,9.441870507240922e-21,0.8895402199801077
219,33031.0,249,1.1903755666250002,-0.03948661124752475,0.0001643983744843928,5.453350089665622e-06,2.304404476790227e-07,7.329073701033532e-20,8.294935203787473e-24,8.143415223370594e-24,4.668615513090662e-22,7.410558686527218e-21,1.3064541641378632e-05,4.333711908946893e-07,0.07814344382312327,7.41056780332152e-21,0.4574448012659836
220,33122.0,251,2.5329923692258065,-0.22685034547513813,0.00034982222397486157,3.132946365244423e-05,5.523361911073436e-07,5.076092406253826e-19,5.745044915072341e-23,5.640102673615364e-23,9.744120246213228e-22,6.604323785421133e-21,7.534625937600055e-06,6.747878587146813e-07,0.015969096986815534,6.604814478288079e-21,3.168247689553321
221,33723.0,248,1.040505266263158,-0.11434632347191015,0.00014370034064215727,1.5791948553133045e-05,3.9214337381154414e-07,1.3942535332533976e-19,1.5779951447831348e-23,1.5491705925037753e-23,2.6154216209968932e-22,2.996609531141769e-21,4.436349892684571e-06,4.875326596715039e-07,0.02728006774761907,2.996691122212941e-21,0.8702246101626121
222,34632.0,250,1.5371981040312501,-0.28759738801714285,0.0002122967546114287,3.9719013411899186e-05,6.219081482027569e-07,3.8639529521268536e-19,4.373163741531998e-23,4.293281057918727e-23,1.0120963218450045e-21,8.958073947159035e-21,8.637820265557728e-06,1.616066621485661e-06,0.03803391499884165,8.958283570255226e-21,2.4116897474199543
223,35824.0,252,1.01882551875,-0.2125472934615385,0.00014070623075757658,2.9354121947583566e-05,5.346401473269184e-07,2.1780352813903825e-19,2.4650675198079274e-23,2.42003920154487e-23,2.439793507518272e-22,2.7489456587471116e-21,2.960240037577019e-06,6.175650260070387e-07,0.015288022556649678,2.749162699715318e-21,1.359422700723317
224,36922.0,252,1.8036753577755102,-0.490651133,0.0002490989442571964,6.776201643051397e-05,8.123069728865034e-07,6.619315640278217e-19,7.491641722989076e-23,7.354795155864685e-23,1.193674820158173e-21,1.011728172751563e-20,6.996439350390803e-06,1.9032310218335239e-06,0.024082908961534505,1.0117826413052889e-20,4.1314518738662525
225,37211.0,251,1.9183856415846152,-0.1741219721893491,0.00026494115802871027,2.40473426979902e-05,4.839055097396168e-07,3.279987188893317e-19,3.71224008803273e-23,3.644430209881464e-23,1.4329684499856434e-21,1.1580711748950556e-20,1.4551028318814352e-05,1.3207218055292513e-06,0.052985890773300424,1.1580828591775463e-20,2.047206985470333
226,37425.0,252,1.5058697495000002,-0.43831995548571434,0.00020797011123549762,6.053475071756355e-05,7.677669265768431e-07,5.258833291707458e-19,5.951868296273552e-23,5.843148101897177e-23,6.310235727204404e-22,5.97136704670646e-21,4.259843557604987e-06,1.239930903164427e-06,0.014514103862392264,5.971949524073987e-21,3.2823055793214624
227,38012.0,252,0.9052772623636364,-0.29214957974712646,0.00012502450030306037,4.034769980444033e-05,6.268107139887933e-07,2.559061488370873e-19,2.8963072407841794e-23,2.843401653745416e-23,2.1824963896435254e-22,2.7648456286699512e-21,2.30975308928882e-06,7.45399694004798e-07,0.011507003728417672,2.7651435230806905e-21,1.5972405541646637
228,38412.0,256,1.2354794766944446,-0.6582088709375,0.00017062750897455225,9.090279697199215e-05,9.408397196100029e-07,6.450869793471551e-19,7.300997251176581e-23,7.16763310385728e-23,1.0865287827017714e-21,1.3014108880404886e-20,6.146483897329107e-06,3.2745750152975466e-06,0.032996227701820605,1.301451105126699e-20,4.026316245463867
229,38542.0,252,1.0477570546163262,-0.7551140940264901,0.00014470185835706282,0.00010428601954606244,1.0077204371885335e-06,6.631870623994399e-19,7.505851264420713e-23,7.368745137771558e-23,9.38356233326116e-22,1.3132784463602178e-20,5.107474913357444e-06,3.68093564721949e-06,0.032201758807901715,1.313320567828897e-20,4.139288078365242
230,39143.0,251,0.49334957103759397,-0.46234195124571426,6.81346877449001e-05,6.385233985962888e-05,7.885249308602735e-07,2.6652648840799575e-19,3.016506644114619e-23,2.9614054267555094e-23,1.8563427137587008e-22,4.000101163288735e-21,1.7815406037093088e-06,1.6695686127994298e-06,0.021789693576353013,4.000324516834534e-21,1.6635275001358356
231,40161.0,251,1.3967941020688257,-0.22438893254491016,0.00019290607629032574,3.098952700050871e-05,5.493314889724889e-07,2.9623751850656725e-19,3.352771606862471e-23,3.2915279834063034e-23,1.1358897733033514e-21,1.0577101507259584e-20,1.1625812150077785e-05,1.8676364501108552e-06,0.058507968461818216,1.057720586063561e-20,1.8489691645706208
232,41933.0,248,0.7482195195964912,-0.26844457899224805,0.00010333383532720528,3.7073889672145344e-05,6.008431265194632e-07,2.0669487994781793e-19,2.3393415130755225e-23,2.2966097771979775e-23,3.6504350252163296e-22,5.2106732526722196e-21,4.387468373355191e-06,1.5741264020515146e-06,0.03992352994444871,5.210776375899472e-21,1.290087972059722
233,42124.0,254,0.9188605505652174,-0.14345683812,0.00012690043808530522,1.9812294251355618e-05,4.3923243751821174e-07,1.4781106938896131e-19,1.6729034158997037e-23,1.6423452154329038e-23,1.9869409254463597e-22,2.3670281898704556e-21,3.1495526974017788e-06,4.917230053936324e-07,0.02017658294244037,2.3671442799301364e-21,0.9225641332002286
234,43231.0,249,1.6574807038095238,-0.13653608707999998,0.00022890854036772558,1.8856494877538668e-05,4.2850658915601635e-07,2.420697909715474e-19,2.7397094268818797e-23,2.689664344128305e-23,5.873799824103117e-22,5.323951198366184e-21,7.278596790924692e-06,5.995793030843679e-07,0.028322332373453593,5.3240896304239195e-21,1.5108808007738037
235,44113.0,251,1.3266027550000001,-0.28918601301081087,0.0001832122085022783,3.993841254436355e-05,6.236234249744615e-07,3.4325012651667645e-19,3.884853221964695e-23,3.813890294629739e-23,3.6398121444605774e-22,3.5465611112771176e-21,3.302608432624259e-06,7.199353096221278e-07,0.010772612060152507,3.546978925846156e-21,2.142398784812362
236,45234.0,249,0.6104096237692308,-0.0815356131724138,8.430141942665086e-05,1.1260582495100716e-05,3.3113680109497937e-07,6.725078228768532e-20,7.611342227349989e-24,7.47230914307615e-24,7.408533422655476e-23,1.1355543617140708e-21,1.934059773656359e-06,2.583425021765197e-07,0.017817181241689652,1.1356044541750804e-21,0.4197463689611134
237,45931.0,250,0.40484982039999995,-0.22563511648809526,5.591231393698915e-05,3.1161632863827995e-05,5.508547821129707e-07,1.1559080811666948e-19,1.3082393527383872e-23,1.284342312407439e-23,7.004497521260891e-23,1.4920827233028624e-21,1.1798266534534372e-06,6.575532727782975e-07,0.015374509174331434,1.492195347706471e-21,0.7214610795856478
238,49011.0,254,1.6756380634400003,-0.44821328515942027,0.00023141618626694557,6.190108195133277e-05,7.763832206019349e-07,5.81877817639645e-19,6.585605481305877e-23,6.465309084884946e-23,4.6764250037027326e-21,4.114375159414491e-20,2.9805871203242784e-05,7.972716626893676e-06,0.12798419272425124,4.1143855097484653e-20,3.6317956880924234
